NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Profesionales,REUMATOLOGIA,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Profesionales,TRAUMATOLOGIA,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Diagnostico y tratamiento,URODINAMIA,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,SANATORIO MODELO DE CASEROS,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,LISANDRO MEDINA 2254,4716 3200,CASEROS
-,VERCELLI PATRICIA,UNIVERSAL,Profesionales,GINECOLOGIA,BUENOS AIRES,MORENO 4047,4755 2494,SAN MARTIN
-,TAUREL PATRICIA ISABEL,UNIVERSAL,Profesionales,PEDIATRIA,BUENOS AIRES,DELIA Nº 742 1º PISO,2315 2281,SAN MIGUEL
-,HERRERA MARIA PAULA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CTO.BERNARDI 3041,4752 9381,SAN ANDRES
-,HERRERA ORTEGA ALEX ALBERTO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SARANDI 521,0220 4851788,MERLO
-,HUTTER EDUARDO FEDERICO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.MAIPU 2933 4º A,4711 7201,OLIVOS
-,HUTTER EDUARDO FEDERICO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FISCHETTI 4687,011 1553456672,CASEROS
-,ILLA KARINA ANDREA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,HIPOLITO YRIGOYEN 835,4358 2017,AVELLANEDA
-,INST. DE KINES. & FISIOT. LOMAS,SUPERADOR,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ANTONIO SAENZ 1043,4243 7622,LOMAS DE ZAMORA
-,INSUA LILIANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,JUAN B. JUSTO 3363,4200 2505,QUILMES
-,IRAHA VIVIANA MARTA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PUEYRREDON 153,4214 5357,ADROGUE
-,IRIBARREN DIEGO ANDRES,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,P.DIAZ 417,15 5862 1695,VILLA TESEI
-,JUAREZ MARCELA BEATRIZ,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LORIA 74 PB C,4292 7298,LOMAS DE ZAMORA
-,KARPINSKY JORGE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BONIFACINI N 1839 Iro PISO,4713 7250,SAN MARTIN
-,KARPINSKY JORGE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BONIFACINI 1839 1ro,4713 7250,SAN MARTIN
-,KECK GABRIELA SUSANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,B.DE YRIGOYEN 838,4710 9600,BOULOGNE
-,KELM GABRIEL MARCELO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BELGRANO 42,4252 2441,BERNAL
-,KELM GABRIEL MARCELO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,GRAL.ALVAREZ 1380,4259 1429,BERNAL
-,KLEIN NORBERTO FRANCISCO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,UCRANIA Nº 2660 DPTO A,4209 2080,LANUS
-,KRIZ MARTA MARIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ITALIA 1753,4623 3898,CASTELAR
-,KUNOWSKY RUBEN MIGUEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,URUGUAY 3330,4892 0468,BECCAR
-,KUNOWSKY RUBEN MIGUEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BLANCO ENCALADA 2405,4719 7246,BOULOGNE
-,LAFERT GUSTAVO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MITRE 470,4201 5380,AVELLANEDA
-,LAFERT GUSTAVO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,RICARDO BALBIN 2672 PB,4758 3866,CIUDAD JARDIN
-,LAGAZIO MARIA ELISA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,GENERAL MOSCONI 45,4742 1846,BECCAR
-,LAGO MILLAN GRACIELA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. MAIPU 1439 3º D,4796 7721,VICENTE LOPEZ
-,LAMAS HECTOR MARCELO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,HIPOLITO IRIGOYEN 1667,4218 2627,AVELLANEDA
-,LAMPE FERNANDO LUIS,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.MAIPU 3532 3º,4790 9659,OLIVOS
-,LARREA HECTOR,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,RODO 67,4227 2020,WILDE
-,LARREGUY ELISABETH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ARENALES 285,4628 6537,CIUDADELA
-,LARREGUY GUILLERMO ALBERTO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,TTE. CAMILLI 243,0237 4632807,MORENO
-,LASTRA MARIA FERNANDA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PANAMERICANA KM 54 5,0230 4374848,PILAR
-,LAZARO DANIELA ALEJANDRA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,25 DE MAYO 876,4225 8161,LANUS
-,LEICHNER ERVIN GASTON,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BELGRANO Nº1826,15 6370 2022,SAN FERNANDO
-,LEMOS SERGIO IVAN,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BLANCO ESCALADA 158,4735 2793,SAN ISIDRO
-,LIEDTKE EUGENIA ARGENTINA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,JAURECHE 1487,4452 7722,HURLINGHAM
-,LIEDTKE EUGENIA ARGENTINA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ARGERICH 1660,4452 6381,HURLINGHAM
-,LIENDO MARIA INES,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FERMIN GAMBOA 449,0230 4421902,PILAR
-,LIGOTTI MARIA ELENA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,9 DE JULIO Nº 2063 PB.5,4241 3691,LANUS
-,LISSA MIRIAM BEATRIZ,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SAN MAURO CASTELVERDE 663,4253 907,QUILMES
-,LITRE NICOLAS,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MORENO NRO 524,4253 7319,QUILMES
-,LOCATELLI SEBASTIAN CRUZ,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,URQUIZA 1537,4257 1212,QUILMES
-,LOGARES CYNTHIA INES,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FISCHETTI 4687,011 15 63641891,CASEROS
-,LOMBARDI MARISA MONICA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,REPUBLICA 4824,4764 0055,SAN MARTIN
-,LOMBARDINI MARIO HORACIO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MAESTRO SANCHEZ 428,4743 5043,SAN ISIDRO
-,LOMBARDINI MARIO HORACIO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BELGRANO 1045,4890 0528,SAN FERNANDO
-,LOPES MARISA EDITH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SAN BENITO 14,4294 4711,ADROGUE
-,LOPEZ ARIEL SANTIAGO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AVELLANEDA 439,0220 486848,MERLO
-,LOPEZ ISASI PABLO HORACIO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,TOMÁS GUIDO NRO 749,4244 7604,TEMPERLEY
-,LOPEZ LEILA ROMINA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PROGRESO 240,4237 5023,FLORENCIO VARELA
-,LOPEZ MARCELA VERONICA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,JUAN B JUSTO 3244,4115 1056,LANUS
-,LOPEZ MARCELA VERONICA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SEGUI 831,4214 2437,ADROGUE
-,LOPEZ MARIELA LUCIANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MONTES DE OCA 2465 2º E,4880 4785,CASTELAR
-,LOUZAN VANINA PAOLA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.BELGRANO 4515,15 6702 5730,VILLA DOMINICO
-,LOVATTO MARCELA SILVANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SAN MARTIN S N,02322 428118,PILAR
-,LOVATTO MARCELA SILVANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PANAMERICANA KM 54 50 NRO 0,0230 4315710,PILAR
-,LOWENSTEIN ROBERTO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LAPRIDA 4491,4838 1188,VILLA MARTELLI
-,LUCIA FERNANDO DANIEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,DEAN FUNES NRO 1558,4766 3682,VILLA ADELINA
-,LÚGARO JIMENA VALERIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FELIX DE AZARA 41,3527 7447,LOMAS DE ZAMORA
-,LUGO GABRIEL ALEJANDRO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SANCHEZ DE BUSTAMANTE 1135,02320 482260,GRAND BOURG
-,LUGO MARCELA HAYDEE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CORRIENTES 142,4726 2417,GENERAL PACHECO
-,LUGO MARCELA HAYDEE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,GASPAR CAMPOS 2975,4664 0204,SAN MIGUEL
-,LUNA CLAUDIA BEATRIZ,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LIS.MEDINA 2244 PB,4734 6988,CASEROS
-,LUNA VIRGINIA EDITH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,VICENTE LOPEZ 1016,4253 8101,QUILMES
-,LUQUET ALEJANDRO DAMIAN,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,GOFINS 305,4628 3151,MORON
-,MACIEL MARCELA EDITH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BUSCHIAZZO 1436,4741 8103,DON TORCUATO
-,MACRI ANDRÉS ANGEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,25 DE MAYO 876,4225 8161,LANUS
-,MADORMO LUIS ALBERTO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.MAIPU 3171 PB B,4790 8296,OLIVOS
-,MAIORANA LILIANA NOEMI,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,VTE LOPEZ 904,4254 6372,QUILMES
-,MALAMUD ROBERTO DANIEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CALANDRIA Nº 3230,4264 8323,TEMPERLEY
-,MALDONADO MARIA LAURA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CENTENARIO 456 2º 8,4747 7318,SAN ISIDRO
-,MALLO ALEJANDRO GUSTAVO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PJE.CALDERON 6180 P.B.,4207 7488,WILDE
-,MALLO CESAR EDUARDO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ESPAÑA 114,4201 1329,AVELLANEDA
-,MALLO JUAN FRANCISCO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ESPAÑA 114,4201 1329,AVELLANEDA
-,MANGANO MONICA GRACIELA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PASO MORALES 1751,4452 1617,HURLINGHAM
-,MANGUDO CHERET TOMAS,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,RUTA 202 Nº2026,4442 0414,DON TORCUATO
-,MARASCO MARIA EUGENIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. RATTI 94,2130 6999,ITUZAINGO
-,MARCHESE ELIZABETH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SAN MARTIN 350,4628 5295,MORON
-,MARINO MARIA FERNANDA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MITRE 207,4257 4624,QUILMES
-,MARRAFFINI CLAUDIA ROSANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SARMIENTO 109,03488 15503019,GARIN
-,MARSDEN MARIA FLORENCIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MAIPU 660,4214 7166,LOMAS DE ZAMORA
-,MARSDEN SEBASTIAN,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SPIRO 985,4214 4000,ADROGUE
-,MARTIN DAVID,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. J.M DE ROSAS 1080,4652 2294,LOMAS DEL MIRADOR
-,MARTIN DAVID,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ENTRE RIOS 2942,4482 4109,SAN JUSTO
-,MARTINEZ ANA MARIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,EMILIO MITRE 2891,0237 4661263,MORENO
-,NUBER ALICIA CRISTINA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,OLIVEIRA CEZAR 406,4749 5125,TIGRE
-,PEREZ ANDREA GABRIELA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CAZON 1399,4731 4248,TIGRE
-,MASTRANGELO JORGE AGUSTIN,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LAS CAMELIAS 3324,0320 401430,DEL VISO
-,MASTRANGELO JORGE AGUSTIN,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.PTE.PERON 1500,02322 480000,PILAR
-,MATAYOSHI FABIAN ARIEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,INT. BONIFACINI 1883,4755 2504,SAN MARTIN
-,MATURINO CRISTINA EDITH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MITRE 43,4287 0851,FLORENCIO VARELA
-,MAUROMATIZ DANIEL LAZARO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MANUEL QUINTANA 756,4844 4267,VILLA BOSCH
-,MAXIMO CLAUDIA ADRIANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,25 DE MAYO 1937 2 B,4713 0319,SAN MARTIN
-,MAYER SILVIA ETEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SAN MARTIN 2732,4797 5547,FLORIDA
-,MAZZARONI GUILLERMO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FIRPO 171,4624 0242,ITUZAINGO
-,MAZZARONI GUILLERMO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LIBERTADOR 934,0237 4623689,MORENO
-,MAZZOTTA SILVIA BEATRIZ,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BROWN 828 2ro C,4483 1708,MORON
-,MEDINA MARILYN DE JESÚS,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LAS HERAS 749,3750 4502,SAN MIGUEL
-,MEDINA MARILYN DE JESÚS,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. PERON 1796,4469 7300,SAN MIGUEL
-,MEDINA MARILYN DE JESÚS,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. BALBIN 963,6873 1308,SAN MIGUEL
-,MEDINA VIVIAN RAQUEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,EL PUCA 1189,4487 0692,CIUDAD EVITA
-,MELION MARIA ROSA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CALLE 148 ESQ.10,4216 5800,BERAZATEGUI
-,MENDILUCE VERÓNICA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CAMILLI 172,0237 4625081,MORENO
-,MENDOZA MARIA EUGENIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PERON 2941,4482 4386,SAN JUSTO
-,MENESCALDI MARIA VIRGINIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.ALTE.BROWN Nº 2779,4292 2008,TEMPERLEY
-,MENOTTI SUSANA GRACIELA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MARTÍN LANGE 4335,15 4168 8227,VILLA BALLESTER
-,MERLINO LETICIA INES,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,TRIBULATO 612,4667 5001,SAN MIGUEL
-,MESSINA FERNANDO DANIEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. SANTA FE 400,4512 3763,SAN ISIDRO
-,MESSINA FERNANDO DANIEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ITUZAINGO 168,4747 0707,SAN ISIDRO
-,MESSINA VERONICA MARIANA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ENTRE RIOS 2829,2116 3599,MARTINEZ
-,PRIM  LILIANA ELISABET,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PARDO 1825,4666 7374,BELLA VISTA
-,MICALE  MARIA DE LOS ANGELES,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,MISIONES 6490 PB 1,3221 0902,EL PALOMAR
-,GARGANO  MARIA FLORENCIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ING. HUERGO 3376,4660 3154,LOS POLVORINES
-,LARRABURU  CLARA ANALIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN NICOLAS 5397,2320 435009 2320 526219,MUÑIZ
-,LARRABURU  CLARA ANALIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,TRES ARROYOS 67,4463 9017,VILLA DE MAYO
-,ABBONDANZA  MARIA VERONICA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PTE PERON 3635,15 5429 1672,SAN ANDRES
-,DE LELLIS  SILVANA HERMINIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CALLE 81 Nº 2091,4839 0390,SAN MARTIN
-,GIMENEZ  MARIA CECILIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,TUCUMAN 2301,4755 0071,SAN MARTIN
-,KATOK  SILVINA LORENA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,BELGRANO 3953 PB C,4754 5991,SAN MARTIN
-,MONTI  GRACIELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,RIVADAVIA 3790 2ºB,15 6595 0347,SAN MARTIN
-,ATANIYA ANA GRACIELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PERON 302,4451 5435,SAN MIGUEL
-,ATANIYA ANA GRACIELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PERON 1799,4469 7300,SAN MIGUEL
-,ATANIYA ANA GRACIELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PERON 1931,4664 9881,SAN MIGUEL
-,GAGO  MARIA GEORGINA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,RODRIGUEZ PEÑA 962 2ºA,15 4165 8503,SAN MIGUEL
-,LAURENZANO  CAROLINA ADRIANA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ESPAÑA 865 2º B,5432 7109,SAN MIGUEL
-,PRIM  LILIANA ELISABET,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PELUFFO 1331,4667 2898,SAN MIGUEL
-,LOPEZ  CLAUDIA MARCELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ITALIA 5070 2º A,4738 2152,VILLA BALLESTER
-,SALINAS  RUTH NAZARET,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN JOSE DE FLORES 5139,011 4767 9798,VILLA BALLESTER
-,SALINAS  RUTH NAZARET,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,INTENDENTE CAMPOS 1666,15 3275 6617,VILLA BALLESTER
-,AZSERZON SUSANA,UNIVERSAL,Profesionales,PEDIATRIA,BUENOS AIRES,ALBERTO VIGNES 1361,4659 5153,HAEDO
-,CENTRO DE OJOS ITUZAINGO SEDE MORENO,UNIVERSAL,Profesionales,OFTALMOLOGIA,BUENOS AIRES,INTENDENTE PAGANO 2672,0237 4661 770 0237 4661 771,MORENO
-,CENTRO DE OJOS ITUZAINGO,UNIVERSAL,Profesionales,OFTALMOLOGIA,BUENOS AIRES,JUNCAL 258,4623 9212,ITUZAINGO
-,CENTRO MEDICO FLEISCHER,UNIVERSAL,Diagnostico y tratamiento,RADIOTERAPIA,BUENOS AIRES,GARAY 2260,11 4854 4097 11 4855 6392 11 7700 0411,MERLO
-,CENTRO MEDICO FLEISCHER,UNIVERSAL,Diagnostico y tratamiento,RADIOTERAPIA,BUENOS AIRES,BERMUDEZ 2985,11 4854 4097 11 4855 6392 11 7700 0411,SAN JUSTO
-,CENTRO MEDICO FLEISCHER,UNIVERSAL,Diagnostico y tratamiento,RADIOTERAPIA,BUENOS AIRES,GENERAL MOSCONI 1612,11 4854 4097 11 4855 6392 11 7700 0411,LOMAS DEL MIRADOR
-,CENTRO OESTE,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,BUENOS AIRES,AV. DE MAYO 1598,4654 2113,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,CARDIOLOGIA INFANTIL,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,CLINICA MEDICA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,DERMATOLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,ENDOCRINOLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,FLEBOLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
-,CENTRO OESTE,SUPERADOR,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. DE MAYO 1598,6068 2815 4654 1412 4658 5583 WSP 11 5873 7203,RAMOS MEJIA
