NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
222,CIRCULO DE KINES. Y FISIOT.DE FORMOSA,UNIVERSAL,Profesionales,KINESIOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,CLINICA MEDICA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,CARDIOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,DERMATOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,GINECOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,TRAUMATOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
224,FEDERACION MEDICA DE FORMOSA,UNIVERSAL,Profesionales,PEDIATRIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION PEDIATRICA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Profesionales,CARDIOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Profesionales,GINECOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Profesionales,PEDIATRIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Profesionales,TRAUMATOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Guardia,GUARDIA GENERAL,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Guardia,GUARDIA PEDIATRICA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE CLIN. Y SANAT. PVDOS DE FORMOSA,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Profesionales,OFTALMOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Profesionales,CARDIOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Profesionales,CLINICA MEDICA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Profesionales,PEDIATRIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Profesionales,TRAUMATOLOGIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
220,ASOC. DE PRESTADORES DE SALUD FORMOSA,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,FORMOSA,Contactarse con Seccional,0370 4430837 wsp 370 4621460,Formosa Capital
63513,COLEGIO DE BIOQUIMICOS DE JUJUY,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
63636,COL.GRADUADOS EN CIENC.DE LA NUT.JUJUY,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
63619,COLEGIO DE KINES. Y FISIOT. DE JUJUY,UNIVERSAL,Profesionales,KINESIOLOGIA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Profesionales,CLINICA MEDICA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
232,COLEGIO MEDICO DE JUJUY,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
63642,COLEGIO DE PSICOLOGOS DE JUJUY,UNIVERSAL,Profesionales,SALUD MENTAL,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
64356,CONSEJO DE FONOAUD.DE LA PCIA.DE JUJUY,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,JUJUY,Contactarse con Seccional,388 4414121,San Salvador de Jujuy
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,CARDIOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,CLINICA MEDICA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,DERMATOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,ENDOCRINOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,KINESIOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,GINECOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,INFECTOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,NEFROLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,NEUMONOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,NEUROLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,OBSTETRICIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,OFTALMOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,ONCOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,PEDIATRIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,REUMATOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,TRAUMATOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Profesionales,UROLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
277,COLEGIO MEDICO DE LA PAMPA,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION PEDIATRICA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
11037,COLEGIO DE NUTRICIONISTAS DE LA PAMPA,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
11386,CLINICA REGIONAL S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,LA PAMPA,San Martin 400,02302 333633,General Pico
11386,CLINICA REGIONAL S.R.L.,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,LA PAMPA,San Martin 400,02302 333633,General Pico
11386,CLINICA REGIONAL S.R.L.,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,LA PAMPA,San Martin 400,02302 333633,General Pico
11386,CLINICA REGIONAL S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,LA PAMPA,San Martin 400,02302 333633,General Pico
11386,CLINICA REGIONAL S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,LA PAMPA,San Martin 400,02302 333633,General Pico
5545,ASOC. PAMPEANA DE KINES.Y FISIOTERAP.,UNIVERSAL,Profesionales,KINESIOLOGIA,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
276,ASOC. COLEGIO BIOQUIMICO DE LA PAMPA,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,LA PAMPA,Contactarse con Seccional,0218 4432812,Santa Rosa
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Profesionales,CARDIOLOGIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Profesionales,GINECOLOGIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Profesionales,PEDIATRIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Profesionales,TRAUMATOLOGIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Guardia,GUARDIA GENERAL,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Guardia,GUARDIA PEDIATRICA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
228,ASOC.DE CLIN Y SANAT.PRIV.DE LA RIOJA,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
61492,ASOC.RIOJANA DE ORT.Y TRAUMATOLOGIA,UNIVERSAL,Profesionales,TRAUMATOLOGIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
2469,COL.DE KIN.Y FISI.DE LA PCIA DE LA RIOJA,UNIVERSAL,Profesionales,KINESIOLOGIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
266,COLEGIO BIOQUIMICO DE LA RIOJA,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
1863,COLEGIO MEDICO DE LOS LLANOS,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,Chamical
1863,COLEGIO MEDICO DE LOS LLANOS,UNIVERSAL,Profesionales,CLINICA MEDICA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,Chamical
1863,COLEGIO MEDICO DE LOS LLANOS,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,Chamical
1863,COLEGIO MEDICO DE LOS LLANOS,UNIVERSAL,Profesionales,SALUD MENTAL,LA RIOJA,Contactarse con Seccional,380 455864 4125184,Chamical
1863,COLEGIO MEDICO DE LOS LLANOS,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,LA RIOJA,Contactarse con Seccional,380 455864 4125184,Chamical
267,COLEGIO MEDICO GREMIAL DE LA RIOJA,UNIVERSAL,Profesionales,CLINICA MEDICA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
267,COLEGIO MEDICO GREMIAL DE LA RIOJA,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
267,COLEGIO MEDICO GREMIAL DE LA RIOJA,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,LA RIOJA,Contactarse con Seccional,380 455864 4125184,La Rioja
58057,INSTITUTO BIOQUIMICO CORTES VIÑES S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,LA RIOJA,Velez Sarfield 667,0380 442 6134,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,CARDIOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,DERMATOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,ENDOCRINOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,KINESIOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,GINECOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,INFECTOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,NEFROLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,NEUMONOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,NEUROLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,OBSTETRICIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,OFTALMOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,ONCOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,PEDIATRIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,REUMATOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,TRAUMATOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Profesionales,UROLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Guardia,GUARDIA GENERAL,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
7664,INSTITUTO DEL CORAZON S.R.L.,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION PEDIATRICA,LA RIOJA,Baltasar Jaramillo 170,0380 443 8145,La Rioja
6968,ABRAHAM LABORATORIOS,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,MAR DEL PLATA,Juan B. Justo 1774,0223 473 8814,Mar del Plata
5109,ALTA COMPLEJIDAD OFTALMOLOGICA,UNIVERSAL,Profesionales,OFTALMOLOGIA,MAR DEL PLATA,Salta 1415,0223 4146037,Mar del Plata
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Profesionales,CARDIOLOGIA,MAR DEL PLATA,Salta 1852,0223 4150112,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Profesionales,DERMATOLOGIA,MAR DEL PLATA,Salta 1853,0223 4150113,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Profesionales,NEUMONOLOGIA,MAR DEL PLATA,Salta 1854,0223 4150114,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,MAR DEL PLATA,Salta 1855,0223 4150115,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,MAR DEL PLATA,Salta 1856,0223 4150116,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,MAR DEL PLATA,Salta 1857,0223 4150117,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,MAR DEL PLATA,Salta 1858,0223 4150118,Necochea
69104,ASOC.MUTUAL EMPL.DE COMERCIO DE NECOCHEA,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,MAR DEL PLATA,Salta 1851,0223 4150111,Necochea
4017,CENTRO DE ESTUDIOS DIGESTIVOS S.R.L.,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,MAR DEL PLATA,3 DE Febrero 2852,0223 4141066,Mar del Plata
1678,CENTRO MEDICO DE MAR DEL PLATA,SUPERADOR,Profesionales,CARDIOLOGIA,MAR DEL PLATA,San Luis 1178,0223 4723216,Mar del Plata
1678,CENTRO MEDICO DE MAR DEL PLATA,SUPERADOR,Profesionales,CLINICA MEDICA,MAR DEL PLATA,San Luis 1178,0223 4723216,Mar del Plata
1678,CENTRO MEDICO DE MAR DEL PLATA,SUPERADOR,Profesionales,GASTROENTEROLOGIA,MAR DEL PLATA,San Luis 1178,0223 4723216,Mar del Plata
1678,CENTRO MEDICO DE MAR DEL PLATA,SUPERADOR,Profesionales,GINECOLOGIA,MAR DEL PLATA,San Luis 1178,0223 4723216,Mar del Plata
1678,CENTRO MEDICO DE MAR DEL PLATA,SUPERADOR,Profesionales,PEDIATRIA,MAR DEL PLATA,San Luis 1178,0223 4723216,Mar del Plata
1678,CENTRO MEDICO DE MAR DEL PLATA,SUPERADOR,Guardia,GUARDIA GENERAL,MAR DEL PLATA,San Luis 1178,0223 4723216,Mar del Plata
8437,CIN MARQUEZ VIGO CARLOS,UNIVERSAL,Profesionales,NEUROLOGIA,MAR DEL PLATA,Cordoba 2525,0223 4154700,Mar del Plata
5109,CLINICA PRIVADA DE OJOS,UNIVERSAL,Profesionales,OFTALMOLOGIA,MAR DEL PLATA,Salta 1427,0223 41516528,Mar del Plata
62048,CLINICA PRIVADA DEL SOL S.R.L.,UNIVERSAL,Profesionales,CARDIOLOGIA,MAR DEL PLATA,AV 3 Nº 3014,02225 466466,Villa Gessell
62048,CLINICA PRIVADA DEL SOL S.R.L.,UNIVERSAL,Profesionales,GINECOLOGIA,MAR DEL PLATA,AV 3 Nº 3014,02225 466466,Villa Gessell
62048,CLINICA PRIVADA DEL SOL S.R.L.,UNIVERSAL,Profesionales,PEDIATRIA,MAR DEL PLATA,AV 3 Nº 3014,02225 466466,Villa Gessell
62048,CLINICA PRIVADA DEL SOL S.R.L.,UNIVERSAL,Profesionales,TRAUMATOLOGIA,MAR DEL PLATA,AV 3 Nº 3014,02225 466466,Villa Gessell
